global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64
16252.948717394824	n/a	n/a	264158342.01026604	19996.529416170983	n/a	n/a	399861188.6917914	16424.65845533526	n/a	n/a	269769405.374416	16564.0389735933	13633.247873130364	n/a	n/a	n/a	n/a	0.1165570447	-0.073181979	0.0219798116	-0.0991410316	-0.1331438606	-0.0775267647	0.1506343165	-0.1012195324	0.0172721799	-0.0570461153	0.1311823952	-0.0550476767	0.0256224645	-0.0825438363	0.0612505254	-0.070900669	0.150078998	0.1261976768	-0.1853401923	0.0828475187	-0.0965204934	0.2189562539	-0.0704393237	0.0548877351	-0.0168342003	0.028441621	-0.0084644095	0.1676145555	-0.0107853291	0.0812539719	-0.0606964427	0.0052886751	-0.0375330128	0.0537447828	-0.0746842264	0.0329674628	-0.0884649451	0.0603270005	-0.0197747991	-0.1689262091	0.0911657414	-0.0025539422	0.2606096253	-0.0260966812	0.2144655805	-0.052360169	0.0121832426	-0.0382453006	0.0088207729	-0.0174093626	0.0050852348	-0.0972482108	0.025441061	-0.115900089	0.1187278611	-0.0057912123	0.0685422928	-0.1645145272	0.079076268	0.0126903226	-0.0020684942	0.1519017314	-0.114489058	0.2014408803	-0.0209916103	0.083475709	-0.1057527214	0.0232800667	-0.1613944722	0.0310695915	0.039833776	-0.1026108093	0.0063991474	-0.0406495584	0.0806588237	-0.087738141	0.1204211496	-0.0747342434	0.0034577587	-0.1045554661	0.1729438304	0.0975872772	0.0975790871	0.0975654375	0.0975463292	0.0975217631	0.2262980817294959	n/a	0.0512108217944496	n/a	-0.073156282456722	n/a	n/a	0.0053518416628876	-1.6928370729568627	n/a	2.8656973555771583	n/a	0.0055049516450558	n/a	n/a	3.0304492614402557e-05	-0.0015540665635545	n/a	2.4151228839580926e-06	n/a	0.00688988882805	n/a	4.747056806288821e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16350.836587849137	97.88787045431307	9582.03518208038	267349857.122546	19873.406069416644	-123.12334675433884	15159.358515989165	394952268.7999263	16396.019930628503	-28.63852470675556	820.1650973794486	268829469.5655671	16531.590174445297	14905.938449365489	1.466	43.396904	0.5309138850817596	0.3661309133624704	0.0156417218	-0.1097873621	0.1059915235	-0.0032548931	-0.09370092	-0.096125756	0.1570029821	-0.0250983027	-0.0390081789	0.0064469828	0.1517650969	-0.0892545668	0.0363674661	-0.0695200217	0.0899630261	-0.0601453396	0.171757616	0.0757733968	-0.0743991518	0.1146936468	-0.0977773186	0.1905663954	-0.0632836816	0.0568596605	-0.0933877823	0.0012078471	0.0603355604	0.0260215163	0.0016834312	0.1084817546	-0.0468044127	-0.051426295	0.0799538576	0.0135098323	0.0611675126	0.0421731038	-0.0757455595	0.0783486697	0.0029303296	-0.1786116703	0.0012361333	0.0614045392	0.1911561787	-0.0019177154	0.2033214804	-0.0186695166	-0.0520944368	-0.0097434685	-0.0333279586	-0.0346058581	0.0803735523	-0.107928764	-0.0130963887	-0.0337900924	-0.0251369489	0.1411557755	-0.0713436543	-0.1632496339	0.0713631486	0.0526137635	-0.0381880504	0.2709177805	0.030171831	0.1101913917	0.0274481515	0.0247377616	-0.0514795305	-0.0371046464	-0.1178433632	0.0229882595	-0.0055489549	-0.0410920081	0.1047280839	-0.0084851942	0.0011666847	-0.0789501553	0.1008161737	-0.043578976	-0.0693598093	-0.0460168717	0.088736486	0.0975654375	0.0974917407	0.0973689537	0.0971971386	0.0969763818	0.2637498819150323	0.0374518001855364	0.0695640002101934	0.0014026373371373	-0.1199111284870184	-0.0467548460302964	0.0021860156273167	0.0143786787350302	-1.375377690038441	0.3174593829184218	1.8916637902554776	0.1007804598029451	0.0032420739773683	-0.0022628776676875	5.120615338918819e-06	1.0511043674728706e-05	-0.0015268312043137	2.7235359240799888e-05	2.3312135264660235e-06	7.417647929754237e-10	0.0065950447360282	-0.0002948440920218	4.349461507021327e-05	8.693303860016004e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16352.063039112243	1.226451263106355	1.5041827007751745	267389965.63510072	20175.23166877179	301.8255993551465	91098.69242609345	407039972.88861215	16436.811065519956	40.79113489145311	1663.9166857327234	270168758.0035993	16576.890027349396	14554.554760255962	1.223532	36.219284	0.4428008181698362	0.3076141547908873	0.0354745502	-0.1005892446	0.0869720372	-0.0841342362	-0.0724548454	-0.0251314288	0.1431803918	-0.0947727897	-0.0761882098	-0.0130744358	0.0436167379	-0.0037181158	0.0153172054	-0.0583159737	0.0355054559	-0.0365213392	0.1727085851	0.0781780485	-0.0572265543	0.0945898974	-0.1101462254	0.1374054401	0.0336216888	0.1132158477	0.0172854195	0.0001958353	0.0869256737	-0.0480559453	0.0575627708	0.0154335191	-0.0116420713	0.0600456165	-0.1255324606	0.0501899446	0.0275758028	0.018049565	-0.0634528146	0.0285161646	0.018172449	-0.1762014759	0.0181820508	0.0550796782	0.1297732535	-0.0176952308	0.1573834336	0.0059888587	-0.0157742256	-0.1216768176	-0.092482031	0.0116259956	0.0138446312	-0.0293108188	-0.0268414571	0.0433988694	-0.0881432594	-0.0109235033	0.0948400805	-0.1400720223	0.062420111	0.0019273261	-0.0093360171	0.2025170661	-0.1099911455	0.0907279317	0.035175804	0.057951784	-0.0215117694	-0.0098940573	-0.0454414524	0.0013493899	-0.0568562475	-0.0354237486	0.062101333	0.0053227972	0.0042226238	-0.0972383887	0.0110526296	-0.0632759086	-0.0655157549	0.018764338	0.0796472233	0.0975217631	0.0973171258	0.0969763818	0.0965000075	0.0958886693	0.2524992458245094	-0.0112506360905229	0.063755869141946	0.0001265768124413	-0.0912649756360082	0.0286461528510102	0.0008206020731634	0.0083292957778411	-1.0830741396417878	0.2923035503966531	1.1730495919607988	0.0854413655744887	0.002405994485832	-0.0008360794915362	6.990289161675978e-07	5.78880946585399e-06	-0.0008358988216747	0.000690932382639	6.987268400771519e-07	4.773875573792056e-07	0.0059100470335705	-0.0006849977024576	3.4928655939015474e-05	4.692218523723268e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16418.145281293248	66.0822421810044	4366.862731668918	269555494.4776517	19972.370887441084	-202.86078133070623	41152.49660210461	398895598.86550415	16516.67025560224	79.85919008228302	6377.490240598211	272800396.3322957	16629.403532465527	15228.929658785017	1.344784	39.80862	0.4460205825918903	0.2882198515143324	-0.0431664999	-0.1068930835	0.0989809	-0.0201879202	-0.0705702291	-0.0687685908	0.1137557005	-0.0063197824	-0.0959988626	0.0329959099	0.0260966638	0.0371484113	-0.018862755	-0.0466200416	-0.094758889	-0.0690692657	0.1258701629	0.0730451824	0.0368551349	0.0422304436	-0.098078529	0.1352254514	0.0436889602	0.0229078617	0.0179486042	0.034773454	0.0849168394	-0.0838609866	0.047253145	0.003425149	0.0334690353	0.051314057	-0.0396820132	-0.0079679604	-0.0441101505	-0.011990145	-0.055026607	-0.0881284841	-0.0324388116	-0.1438995474	0.0153470989	0.1321310999	0.0406038693	-0.0237891736	0.1013345632	0.0277872591	0.0300946723	-0.0840719432	-0.0976245107	0.0393167028	0.0615750112	0.0114777368	0.0290348393	0.0419227108	0.0087678384	-0.0692288785	-0.0014054701	-0.1086976758	0.0349402271	0.0601295635	-0.036976093	0.2371368698	-0.0152343993	0.0226128969	0.0273199873	0.02346003	0.0327683926	-0.0120508631	-0.0237478481	-0.0329700943	-0.0602564937	0.0038740508	0.0742662789	0.0018176424	-0.0114452006	-0.0478936442	-0.0141208438	-0.0450617177	-0.0342311363	0.0252299587	0.0582779098	0.0974562636	0.097055399	0.0963885124	0.0954574315	0.0942647084	0.2440086752326209	-0.0084905705918884	0.0595402335887786	7.208978897584159e-05	-0.1024316462648613	-0.011166670628853	0.0001246945329332	0.0104922421565296	-0.8965231049965041	0.1865510346452836	0.8037536777925728	0.0348012885272258	-0.0009608292259636	-0.0033668237117956	1.1335501906309102e-05	9.231928014658108e-07	0.0004577304370925	0.0012936292587672	2.095171530408911e-07	1.6734766591385755e-06	0.005774253869616	-0.0001357931639545	3.334200775077535e-05	1.8439783376773862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16410.219023799065	-7.9262574941822095	62.82555786407964	269295288.4090567	20317.9978763801	345.6269889390169	119458.0154830513	412821037.7045863	16508.95046502976	-7.719790572478814	59.59516648293278	272545445.4568064	16637.115346801995	15383.533273718642	1.342768	39.748959	0.5144643174828841	0.3298697457577919	-0.0401150115	-0.0369558492	0.0672420439	-0.0117860529	-0.0302599364	-0.0010655914	0.0233805353	0.0321043009	-0.0329905419	0.0481217177	0.0547134017	0.0123760939	-0.0205174448	-0.017769401	-0.100017718	-0.0408397805	0.0744002382	0.0610248281	0.0356027813	0.0334897009	-0.1243704249	0.0195306936	0.0514864677	0.0122869988	0.0156480968	0.0233698187	0.0986666174	-0.0700696155	0.0401194212	-0.0226975538	0.0295048609	-0.0128752532	0.0324177387	-0.0436462133	-0.0825686766	-0.0169563928	-0.0214616746	-0.097119786	-0.0212342513	-0.0915271618	0.0331811433	0.0827436848	-0.0258402898	-0.0747430965	0.0680914157	0.0426883198	-0.0032259538	-0.0661842494	-0.0936179425	0.0571534648	0.0316685675	0.0179667344	0.0408117743	0.0585603525	-0.0391960112	-0.0064128324	-0.0641475551	-0.056012324	0.03395401	0.0202422375	-0.0118103901	0.1440631734	-0.051548905	-0.0094458651	0.0089153639	0.0653625952	0.0308510532	-0.0031476548	0.0246423975	-0.0464334508	-0.0592552313	0.0245720516	0.0310989594	0.0021074546	-0.0248936615	-0.0331814139	-0.0509432276	-0.0691462464	-0.0003545431	0.0414080941	0.0820495226	0.0973689537	0.0967067945	0.0956065293	0.0940731426	0.0921135811	0.2141153324141669	-0.029893342818454	0.0458453755748291	0.0008936119448616	-0.1094455491943193	-0.0070139029294579	4.91948343038595e-05	0.0119783282384461	-0.602794239022387	0.293728865974117	0.3633608945985787	0.0862766467064408	-0.0024759936071041	-0.0015151643811405	2.2957231018768745e-06	6.130544342420373e-06	0.0014952541400989	0.0010375237030064	2.235784943482901e-06	1.0764554343001128e-06	0.0046503778385458	-0.0011238760310701	2.162601404123791e-05	1.2630973332141043e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16419.345311558438	9.126287759372644	83.28912826687497	269594900.4601961	20363.5104476046	45.51257122449897	2071.3941394650915	414672557.7497017	16550.862160801822	41.91169577206165	1756.5902424898502	273931038.2658616	16675.0280700566	15254.877714016771	1.418497	41.990696	0.8049832114687036	0.4778079090010596	-0.0384273298	0.0160928834	0.0303923592	0.0694906869	-0.0163525724	-0.0298158919	-0.0604838461	-0.0656342936	-0.116663672	0.0124617007	-0.0473937244	0.000819708	-0.0229546903	-0.0050749151	-0.1257746309	-0.0746249371	-0.0205696246	0.0294424231	0.0877891706	-0.0201377685	-0.0223854975	0.073246045	0.0763120598	0.0176532648	0.0653541661	-0.033864135	-0.009598891	-0.0825573815	-0.0049127652	-0.119816095	0.0376893525	0.0225814831	0.0171832695	-0.0388314797	-0.0215823385	-0.0181946737	-0.0049001038	-0.1192881456	-0.0954500361	0.0069179535	-0.0352419263	0.1146529994	-0.0045930773	-0.0147752448	-0.0337504386	0.0291286769	0.0597930862	-0.1004597685	-0.0235710865	-0.0164759789	-0.0366284861	0.124804264	-0.0289113704	0.0667749137	-0.1074704023	-0.0562740409	0.0174338096	0.0067807949	0.0408012491	0.0298820595	-0.0329028374	0.0925569735	-0.009429252	-0.046400679	-0.0163512502	0.0053478242	0.0645718647	-0.0039221623	0.076301088	-0.0623749023	-0.0568895921	0.078804203	0.0257237966	0.0021509755	-0.0527152536	0.0081275601	-0.0052566369	-0.0653479546	0.0364800107	0.0005625978	0.060385518	0.0972598531	0.0962716243	0.0946320074	0.0923520963	0.0894473172	0.2258762715630382	0.0117609391488713	0.0510200900552193	0.0001383196896634	0.2443704189969935	0.3538159681913128	0.125185739347156	0.0597169016807661	-0.3144733682837426	0.2883208707386444	0.0988934993597224	0.0831289245034901	-0.0005506813057071	0.001925312301397	3.7068274579106136e-06	3.032499004552765e-07	0.0011049184923397	-0.0003903356477592	1.2208448747142355e-06	1.5236191791159437e-07	0.0039443171199045	-0.0007060607186413	1.5557637542371726e-05	4.985217384082699e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16335.905706040432	-83.43960551800592	6962.167769000444	266861815.2366444	20067.16285188533	-296.34759571927134	87821.89748859269	402691024.9240865	16471.562127429097	-79.30003337272501	6288.4952929153005	271312358.91775656	16603.759352608682	14497.883927292898	1.538555	45.544697	0.7413991689226127	0.3453661399363417	0.0177895665	0.0333761956	-0.0102253389	0.0340522884	-0.022508631	-0.0126290179	-0.0115481579	0.0413434028	0.0125756746	0.0360028294	-0.0684075227	0.0484378868	0.0135807886	-0.006462487	0.0249871259	-0.006784308	-0.0429879895	0.0022181943	0.0758482805	0.0027151227	0.0308077731	0.0382090676	0.0514470501	-0.0302877143	0.0546103913	-0.0208578812	-0.0846567756	-0.0084644405	0.0389552074	-0.0238393386	-0.0162273413	-0.0692429758	0.063213934	-0.0647364095	-0.1036463002	0.0123593769	-0.0015203195	0.0306570684	-0.0169318239	0.0331952444	-0.0159407817	0.0578782028	-0.0405176588	0.0196855492	-0.0274328117	0.0028436621	0.0643339404	-0.0445065554	0.0593139134	-0.040385312	-0.0412900742	0.0544000715	0.0023109222	0.0356048768	0.0650089564	-0.0624298603	-0.0966580939	0.0318533231	0.0378474661	-0.0071832992	0.0028320119	0.0085642134	-0.0532601117	-0.0039342433	-0.0143094425	0.0105009882	0.0652646283	0.0041768919	0.0397975858	-0.0209548827	-0.0330548324	0.0468684292	0.0417600872	-0.0374170515	-0.0247738019	0.0330348372	-0.0974640849	0.0849288639	-0.024628687	0.0155981941	-0.0459321382	0.097128986	0.0957502779	0.0934669092	0.0903004534	0.0862808277	0.1483711000886813	-0.0775051714743569	0.0220139833415254	0.0060070516052694	-0.0440766812676258	-0.2884471002646193	0.0832017296510673	0.0019427538315678	-0.145027035107546	0.1694463331761966	0.0210328409120853	0.0287120598268586	0.0010817315192037	0.0016324128249108	2.664771630933258e-06	1.170143079638745e-06	0.0002317597626688	-0.0008731587296708	5.37125875922985e-08	7.624061672004997e-07	0.0023298773943374	-0.001614439725567	5.428328672644433e-06	2.6064156274891715e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16272.12025808287	-63.7854479575617	4068.583371146812	264781897.69351092	20039.713198322894	-27.449653562434836	753.4834806976913	401590105.0710368	16442.679727984945	-28.88239944415181	834.1929976515411	270361716.63708705	16587.28788977827	14560.017875268177	1.02463	30.331366	0.3933483114760002	0.2119330017622697	-0.0033658592	0.033024904	-0.0332798061	0.0402110049	-0.0196547027	-0.0292709132	-0.0680753362	0.031619042	0.0025061405	0.0056961629	-0.0766915398	-0.0013182613	0.0263687533	0.0203216931	0.0397343163	0.0179560581	-0.0343749059	-0.0040275253	0.0666779251	-0.0418889068	-0.0227786164	-0.010415484	-0.0525668645	0.0021054603	0.0526931006	-0.0285389653	-0.0324906015	-0.0223690119	-0.0889581259	0.1283674965	0.0267011459	-0.1001520436	0.0994656187	-0.1485415788	0.0631751402	0.0257639398	0.0252159445	0.0415332513	0.009554688	0.043491311	-0.0081019845	0.0219577247	-0.0297103635	-0.0268516693	-0.056467373	-0.0540777445	-0.0028065358	-0.0229826384	-0.0219717833	-0.0302605014	0.0420954535	0.0182452842	-0.0632324179	-0.0518685181	0.0149270687	0.0764255328	-0.179513098	0.0450847904	0.0274583403	-0.0065581981	0.0153760069	-0.0187603172	-0.0116544243	-0.0069225191	-0.015182887	0.0055588934	0.0607745361	0.0079750311	0.0422572443	-0.0011045598	0.0177471726	0.0320921271	0.0285606305	0.0062944221	-0.0552335133	0.0284795898	-0.0807310251	0.0940688271	0.0166488784	0.037574694	-0.0414627543	0.0969763818	0.0951432221	0.0921135811	0.0879255584	0.0826318208	0.0929679738224678	-0.0554031262662134	0.008643044156655	0.0030695064000699	-0.1697568153742708	-0.1256801341066449	0.0157954961090642	0.0288173763660142	0.0030349599651557	0.1480619950727017	9.210981990097888e-06	0.0219223543849087	0.0006471488308411	-0.0004345826883626	1.8886211302446483e-07	4.188016092590026e-07	-0.0001588943878503	-0.0003906541505191	2.5247426490321563e-08	1.5261066531779966e-07	0.0018710531126103	-0.0004588242817271	3.5008397502086915e-06	2.1051972150238946e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16228.46701223499	-43.65324584787959	1905.6058730554169	263363141.5671993	19867.725595521533	-171.98760280136048	29579.73551735854	394726520.3389415	16397.265215226715	-45.41451275823056	2062.477969067486	268870306.538484	16538.243029056026	14384.137906120972	0.8003409999999999	23.691896	0.4267355797135349	0.2701083634670624	0.016009813	0.0352202416	-0.0187627968	0.0181569403	-0.038782464	-0.0537236808	-0.0442334556	0.0246527141	-0.0187202053	0.0387698116	-0.1230305758	0.0099764112	0.0511042565	0.020110438	0.0994195256	0.0372693753	0.0018599553	0.0257497633	0.0362579616	-0.0161402997	0.0102034729	0.0069915838	0.0307467245	0.0366254276	0.0278729556	0.0421553321	-0.0184389519	-0.0596172342	-0.0014305157	-0.0208503099	0.0449492351	0.0453268052	0.0410326514	0.0036027395	-0.0665827465	0.0510051009	0.0236658021	0.097382002	0.0470450529	0.0120847561	-0.0027617032	0.0524600914	-8.97239e-05	0.0023400234	-0.0301993873	0.0074473163	-0.0108464432	-0.052889777	0.0214687328	0.006502792	0.0119468717	0.069644599	0.0021391544	0.0305796878	-0.0361739176	-0.0827112264	-0.0224378728	0.0393876357	0.0284872029	-0.0169229153	0.011818323	-0.0190362625	-0.0625667235	0.0022687806	-0.0121093536	-0.0088577234	0.0760994206	0.0268188475	0.0337059946	0.0051614937	-0.002103972	0.0309618693	0.0100514391	-0.0119226438	-0.0163792315	-0.0029044466	-0.0705548122	0.0532739366	0.0022318875	-0.0022293508	-0.0472238388	0.0968020747	0.0944510002	0.0905747485	0.0852359127	0.0785207032	0.097765103442228	0.0047971296197601	0.0095580154510695	2.3012452588780627e-05	0.0378445310104069	0.2076013463846777	0.0430983190207309	0.0014322085273976	-0.1549922790430713	-0.158027239008227	0.0240226065629652	0.0249726082685633	0.0011588737325726	0.0005117249017315	2.618623750521133e-07	1.34298832804675e-06	-0.0004740902163054	-0.0003151958284551	2.24761533196501e-07	9.934841027549683e-08	0.0015717765487795	-0.0002992765638308	2.470481519293196e-06	8.95664616583709e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
